execution_id;timestamp;repetition;dataset;experiment;data_structure;runtime;storage;
226;1599729020;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(0);1238;;
226;1599729021;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(0);75985;;
227;1599729021;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(0);1303;;
227;1599729021;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);77990;;
228;1599729023;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(1);1324;;
228;1599729023;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(1);80038;;
229;1599729025;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csr();2334;;
229;1599729025;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csr();343509;;
230;1599729027;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,0);2569;;
230;1599729027;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,0);373331;;
231;1599729037;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,1);3269;;
231;1599729038;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,1);435864;;
232;1599729039;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(32,0);2567;;
232;1599729040;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(32,0);359703;;
233;1599729041;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(64,0);2562;;
233;1599729042;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(64,0);357615;;
234;1599729043;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(128,0);2619;;
234;1599729044;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(128,0);353256;;
235;1599729045;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,0);2553;;
235;1599729046;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,0);346020;;
236;1599729055;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,1);3273;;
236;1599729056;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,1);425199;;
237;1599729066;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(1);7438;;
237;1599729066;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(1);434530;;
238;1599729068;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(0);6098;;
238;1599729068;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(0);378789;;
239;1599729070;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(0);6752;;
239;1599729070;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);368117;;
240;1599729080;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(1);7941;;
240;1599729081;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(1);455911;;
241;1599729082;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csr();306;;
241;1599729084;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csr();2628704;;
242;1599729093;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,0);353;;
242;1599729096;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,0);3155711;;
243;1599729180;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,1);348;;
243;1599729184;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,1);3718159;;
244;1599729188;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(32,0);303;;
244;1599729191;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(32,0);2631162;;
245;1599729193;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(64,0);312;;
245;1599729196;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(64,0);2586399;;
246;1599729198;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(128,0);306;;
246;1599729201;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(128,0);2596251;;
247;1599729203;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,0);324;;
247;1599729205;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,0);2599937;;
248;1599729281;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,1);292;;
248;1599729284;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,1);3111756;;
249;1599729365;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(1);567;;
249;1599729369;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(1);3689076;;
250;1599729378;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(0);573;;
250;1599729381;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(0);3162407;;
251;1599729387;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(0);589;;
251;1599729390;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3174874;;
252;1599729468;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(1);502;;
252;1599729472;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(1);3717300;;
253;1599729472;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csr();616;;
253;1599729472;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csr();58211;;
254;1599729473;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,0);684;;
254;1599729473;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,0);73288;;
255;1599729475;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,1);767;;
255;1599729475;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,1);75704;;
256;1599729475;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(32,0);597;;
256;1599729475;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(32,0);66595;;
257;1599729476;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(64,0);549;;
257;1599729476;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(64,0);64464;;
258;1599729476;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(128,0);537;;
258;1599729476;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(128,0);63731;;
259;1599729476;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,0);525;;
259;1599729476;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,0);63022;;
260;1599729478;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,1);580;;
260;1599729478;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,1);65361;;
261;1599729481;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(1);1355;;
261;1599729481;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(1);78329;;
262;1599729481;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(0);1272;;
262;1599729481;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(0);77528;;
263;1599729481;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(0);1316;;
263;1599729481;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);77983;;
264;1599729484;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(1);1333;;
264;1599729484;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(1);80103;;
265;1599729485;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csr();2336;;
265;1599729486;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csr();343118;;
266;1599729487;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,0);2630;;
266;1599729488;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,0);372504;;
267;1599729498;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,1);3284;;
267;1599729498;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,1);434951;;
268;1599729500;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(32,0);2587;;
268;1599729500;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(32,0);360030;;
269;1599729502;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(64,0);2580;;
269;1599729502;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(64,0);356320;;
270;1599729504;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(128,0);2572;;
270;1599729504;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(128,0);353055;;
271;1599729506;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,0);2609;;
271;1599729506;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,0);346026;;
272;1599729516;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,1);3294;;
272;1599729516;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,1);421597;;
273;1599729526;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(1);7481;;
273;1599729527;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(1);432195;;
274;1599729529;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(0);6130;;
274;1599729529;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(0);377855;;
275;1599729531;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(0);6751;;
275;1599729531;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);369576;;
276;1599729541;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(1);8020;;
276;1599729541;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(1);456771;;
277;1599729543;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csr();327;;
277;1599729545;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csr();2600287;;
278;1599729553;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,0);378;;
278;1599729557;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,0);3189253;;
279;1599729640;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,1);371;;
279;1599729644;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,1);3657493;;
280;1599729649;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(32,0);339;;
280;1599729651;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(32,0);2614889;;
281;1599729654;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(64,0);327;;
281;1599729656;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(64,0);2586533;;
282;1599729658;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(128,0);330;;
282;1599729661;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(128,0);2595686;;
283;1599729663;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,0);384;;
283;1599729666;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,0);2598118;;
284;1599729741;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,1);306;;
284;1599729744;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,1);3085545;;
285;1599729825;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(1);585;;
285;1599729829;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(1);3696733;;
286;1599729838;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(0);573;;
286;1599729841;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(0);3153034;;
287;1599729847;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(0);623;;
287;1599729851;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3174988;;
288;1599729928;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(1);547;;
288;1599729932;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(1);3813574;;
289;1599729932;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csr();660;;
289;1599729932;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csr();58489;;
290;1599729933;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,0);719;;
290;1599729933;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,0);73240;;
291;1599729935;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,1);774;;
291;1599729935;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,1);75917;;
292;1599729935;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(32,0);625;;
292;1599729936;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(32,0);66460;;
293;1599729936;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(64,0);588;;
293;1599729936;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(64,0);64543;;
294;1599729936;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(128,0);589;;
294;1599729936;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(128,0);63398;;
295;1599729936;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,0);587;;
295;1599729936;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,0);63284;;
296;1599729938;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,1);606;;
296;1599729939;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,1);65717;;
297;1599729941;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(1);1377;;
297;1599729941;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(1);77559;;
298;1599729941;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(0);1282;;
298;1599729941;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(0);75861;;
299;1599729942;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(0);1324;;
299;1599729942;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);79547;;
300;1599729944;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(1);1353;;
300;1599729944;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(1);80853;;
301;1599729945;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csr();2368;;
301;1599729946;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csr();344099;;
302;1599729948;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,0);2594;;
302;1599729948;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,0);371794;;
303;1599729958;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,1);3306;;
303;1599729958;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,1);440373;;
304;1599729960;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(32,0);2602;;
304;1599729961;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(32,0);359824;;
305;1599729962;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(64,0);2605;;
305;1599729963;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(64,0);356259;;
306;1599729964;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(128,0);2586;;
306;1599729965;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(128,0);354203;;
307;1599729966;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,0);2589;;
307;1599729966;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,0);344819;;
308;1599729976;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(10000000,1);3335;;
308;1599729977;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(10000000,1);429383;;
309;1599729987;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(1);7478;;
309;1599729987;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(1);437167;;
310;1599729989;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;mallocAL(0);6132;;
310;1599729989;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;mallocAL(0);378628;;
311;1599729991;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(0);6785;;
311;1599729991;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);368678;;
312;1599730001;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;vectorAL(1);7947;;
312;1599730002;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(1);453385;;
313;1599730003;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csr();337;;
313;1599730005;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csr();2587286;;
314;1599730014;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,0);400;;
314;1599730017;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,0);3173627;;
315;1599730101;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(0,1);404;;
315;1599730104;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(0,1);3705973;;
316;1599730109;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(32,0);352;;
316;1599730111;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(32,0);2595582;;
317;1599730114;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(64,0);347;;
317;1599730116;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(64,0);2607650;;
318;1599730119;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(128,0);351;;
318;1599730121;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(128,0);2590688;;
319;1599730123;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,0);346;;
319;1599730126;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,0);2597966;;
320;1599730201;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;csrMallocAL(10000000,1);324;;
320;1599730205;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;csrMallocAL(10000000,1);3128699;;
321;1599730285;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(1);591;;
321;1599730289;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(1);3718109;;
322;1599730298;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;mallocAL(0);599;;
322;1599730301;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;mallocAL(0);3162557;;
323;1599730307;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(0);597;;
323;1599730310;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3237008;;
324;1599730388;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;2-neighbour;vectorAL(1);481;;
324;1599730392;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(1);3779340;;
325;1599730393;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csr();683;;
325;1599730393;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csr();58469;;
326;1599730393;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,0);715;;
326;1599730393;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,0);73191;;
327;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(0,1);780;;
327;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(0,1);75513;;
328;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(32,0);638;;
328;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(32,0);67749;;
329;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(64,0);581;;
329;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(64,0);65159;;
330;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(128,0);576;;
330;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(128,0);63626;;
331;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,0);609;;
331;1599730396;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,0);63116;;
332;1599730399;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;csrMallocAL(10000000,1);621;;
332;1599730399;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;csrMallocAL(10000000,1);65998;;
333;1599730401;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(1);1391;;
333;1599730401;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(1);77297;;
334;1599730402;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;mallocAL(0);1283;;
334;1599730402;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;mallocAL(0);76198;;
335;1599730402;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(0);1346;;
335;1599730402;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);77781;;
336;1599730404;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;2-neighbour;vectorAL(1);1339;;
336;1599730404;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(1);80813;;
337;1599730406;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csr();2361;;
337;1599730406;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csr();347753;;
338;1599730408;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,0);2601;;
338;1599730408;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;csrMallocAL(0,0);372455;;
339;1599730418;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;2-neighbour;csrMallocAL(0,1);3293;;
